,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci
1341,1555,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.34,79.24,Red,7.58,0.08,0.21,37.41,57,710,284,3.45,0.44,0.29,9.16,0.98,8.83,Groundnut,0.06347070622948485,0.039735662906152464,0.33569205804237495,0.18340111829041894
1342,1556,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.34,79.24,Red,8.17,0.06,0.23,10.66,36,739,310,2.08,1.21,0.5,4.47,0.96,10.26,Mango,0.06347070622948485,0.039735662906152464,0.33569205804237495,0.18340111829041894
1343,1557,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.34,79.23,Red,8.15,0.11,0.49,11.42,114,1526,459,5.21,0.7,0.75,5.22,0.96,10.86,Groundnut,0.055745266324999,0.02901129290531256,0.26439989021265475,0.15385148803821358
1344,1558,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.34,79.24,Red,7.02,0.09,0.43,20.78,101,806,241,3.87,1.69,0.58,7.38,1.4,17.56,Tomato,0.06347070622948485,0.039735662906152464,0.33569205804237495,0.18340111829041894
1345,1559,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.48,79.25,Red,6.81,0.05,0.2,16.31,109,378,149,3.14,0.63,0.32,10.17,0.75,8.01,Tomato,0.030132196338219782,0.023240790792717316,0.20178612540821064,0.08423165447365788
1346,1560,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.47,79.25,Red,6.42,0.18,0.2,10.84,219,265,81,6.09,1.08,0.44,8.34,0.55,13.0,Cowpea,0.030687018773647278,0.023040289613459795,0.20430384547830263,0.08707331863348622
1347,1561,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.34,79.23,Red,5.62,0.04,0.2,31.07,37,277,92,3.18,0.85,0.38,14.9,1.08,14.78,Groundnut,0.055745266324999,0.02901129290531256,0.26439989021265475,0.15385148803821358
1348,1562,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.34,79.23,Red,8.1,0.06,0.19,15.0,30,450,151,2.69,0.63,0.32,3.47,0.49,10.7,Groundnut,0.055745266324999,0.02901129290531256,0.26439989021265475,0.15385148803821358
1349,1563,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.47,79.24,Red,5.16,0.04,0.26,32.1,48,320,81,3.18,0.97,0.57,22.13,1.08,20.37,Cowpea,0.028103811990091567,0.020237692692407813,0.19554635974034965,0.0808892061082116
1350,1564,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.45,79.24,Red,5.45,0.06,0.21,28.57,81,238,74,5.27,1.16,0.28,19.91,0.88,15.17,Groundnut,0.028747673642030718,0.019676776863480582,0.1920564195543578,0.08258787851077676
1351,1565,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.45,79.24,Red,5.6,0.03,0.23,14.4,32,351,87,2.24,0.86,0.3,16.01,0.87,14.58,Groundnut,0.028747673642030718,0.019676776863480582,0.1920564195543578,0.08258787851077676
1352,1566,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.46,79.24,Red,8.15,0.08,0.24,5.54,52,1878,220,3.86,0.28,0.53,6.08,1.24,7.24,Cowpea,0.02759761277914819,0.021049232252395716,0.19459939108411772,0.08062276058255424
1353,1567,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.47,79.24,Red,6.53,0.05,0.17,13.97,43,664,170,2.98,0.64,0.24,13.48,1.04,13.51,Cowpea,0.028103811990091567,0.020237692692407813,0.19554635974034965,0.0808892061082116
1354,1568,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),14.46,79.24,Red,6.4,0.05,0.27,22.03,89,363,136,2.64,1.06,0.29,9.98,1.08,15.26,Groundnut,0.02759761277914819,0.021049232252395716,0.19459939108411772,0.08062276058255424
1355,1569,Kadapa,Veeraballi,Matli,14.17,79.35,Red,8.65,0.62,0.55,12.27,51,873,522,25.9,0.68,1.61,9.37,1.15,2.58,Horsegram,0.14027715520576509,0.061897299735981036,0.33686683265633843,0.33973866537315867
1356,1570,Kadapa,Veeraballi,Matli,14.17,79.37,Red,8.66,0.59,0.55,11.9,48,874,525,27.63,0.95,1.68,9.18,1.22,2.39,Horsegram,0.122366155703686,0.061762181059401546,0.3520442375205499,0.3258993398032435
1357,1571,Kadapa,Veeraballi,Matli,14.17,79.36,Red,8.36,0.21,0.7,18.77,184,2052,636,9.73,0.81,1.48,7.92,1.14,6.55,Horsegram,0.23772048437435858,0.1533737541203363,0.4616279136225392,0.5817583440796155
1358,1572,Kadapa,Veeraballi,Matli,14.17,79.34,Red,9.27,1.08,0.39,10.76,144,1673,466,140.14,3.08,1.53,23.48,1.71,15.6,Groundnut,0.31255786089904636,0.2109883023373157,0.45589987610173444,0.788038938713987
1359,1573,Kadapa,Veeraballi,Matli,14.17,79.34,Red,8.18,0.36,0.64,33.29,122,1499,660,31.1,0.35,1.06,9.07,1.59,5.89,Groundnut,0.31255786089904636,0.2109883023373157,0.45589987610173444,0.788038938713987
1360,1574,Kadapa,Veeraballi,Matli,14.15,79.35,Red,7.95,0.75,0.68,15.75,111,2134,478,39.18,0.49,0.84,10.75,2.12,8.36,Horsegram,0.10681821383789572,0.06012213309422695,0.3286702458152318,0.25646247106677
1361,1575,Kadapa,Veeraballi,Matli,14.18,79.35,Red,8.65,0.29,0.69,13.38,142,1850,415,8.36,0.56,1.35,11.22,1.53,5.27,Groundnut,0.17441114005687858,0.08211588272080092,0.3631046282456088,0.4542359007814989
1362,1576,Kadapa,Veeraballi,Matli,14.18,79.36,Red,7.5,0.08,0.21,9.8,59,313,207,2.31,0.38,0.37,4.19,0.88,7.78,Horsegram,0.23192904471539633,0.13604245565872816,0.42528857214836263,0.6234668469500793
1363,1577,Kadapa,Veeraballi,Matli,14.18,79.36,Red,8.4,0.48,0.79,14.64,93,1828,474,31.91,4.02,1.21,22.71,2.61,3.09,Mango,0.23192904471539633,0.13604245565872816,0.42528857214836263,0.6234668469500793
1364,1578,Kadapa,Veeraballi,Matli,14.18,79.36,Red,8.55,0.28,0.95,31.41,111,1944,469,9.55,1.05,1.79,25.42,3.2,3.51,Horsegram,0.23192904471539633,0.13604245565872816,0.42528857214836263,0.6234668469500793
1365,1579,Kadapa,Veeraballi,Matli,14.18,79.35,Red,9.38,0.44,0.48,10.13,144,1654,395,14.29,0.92,1.68,9.7,1.41,3.52,Mango,0.17441114005687858,0.08211588272080092,0.3631046282456088,0.4542359007814989
1366,1580,Kadapa,Veeraballi,Matli,14.15,79.35,Red,9.38,0.05,0.26,15.43,61,686,388,1.84,0.27,0.22,13.56,1.11,10.66,Horsegram,0.10681821383789572,0.06012213309422695,0.3286702458152318,0.25646247106677
1367,1581,Kadapa,Veeraballi,Matli,14.17,79.38,Red,6.38,1.79,0.38,41.6,74,888,328,103.1,0.51,1.75,1.3,0.57,2.07,Groundnut,0.24290956364462735,0.18415531773151594,0.33397415086755966,0.5171055922105587
1368,1582,Kadapa,Veeraballi,Matli,14.15,79.35,Red,8.5,0.42,0.35,85.06,97,915,376,22.06,2.28,0.8,4.25,1.08,8.18,Mango,0.10681821383789572,0.06012213309422695,0.3286702458152318,0.25646247106677
1369,1583,Kadapa,Veeraballi,Matli,14.1,79.36,Red,7.98,0.26,0.72,23.21,147,1795,349,8.37,0.58,1.57,10.02,1.94,5.05,Mango,0.20162897597591015,0.10029480076764641,0.3318582009296139,0.5471524750927996
1370,1584,Kadapa,Veeraballi,Matli,14.09,79.35,Red,8.12,0.07,0.23,21.33,93,744,365,1.4,0.43,0.52,2.45,0.91,6.14,Horsegram,0.3006046279186986,0.18892428774826822,0.5060946337572028,0.8647423259320584
1371,1585,Kadapa,Veeraballi,Matli,14.09,79.35,Red,8.2,0.17,0.69,20.01,197,1455,843,6.21,1.13,1.38,5.01,0.86,5.85,Horsegram,0.3006046279186986,0.18892428774826822,0.5060946337572028,0.8647423259320584
1372,1586,Kadapa,Veeraballi,Matli,14.09,79.35,Red,8.42,0.15,0.34,4.25,92,2356,553,4,0.15,0.62,2.84,0.55,6.24,Groundnut,0.3006046279186986,0.18892428774826822,0.5060946337572028,0.8647423259320584
1373,1587,Kadapa,Veeraballi,Matli,14.09,79.36,Red,8.25,0.2,0.6,40.25,76,1409,631,10.97,0.67,1.1,10.96,2.0,3.68,Groundnut,0.23191634708913575,0.11294302978692644,0.24553485463446467,0.8214574570532867
1374,1588,Kadapa,Veeraballi,Matli,14.11,79.36,Red,8.47,0.18,0.45,21.63,90,1059,210,6.06,0.49,0.78,2.15,0.57,4.42,Groundnut,0.1655677351475658,0.0972020184526182,0.4349483271896225,0.42793026318422456
1375,1589,Kadapa,Veeraballi,Matli,14.1,79.35,Red,8.76,1.16,0.74,33.76,171,1692,440,60.29,3.27,2.08,27.11,1.71,5.66,Horsegram,0.24539740445176214,0.15308051241975884,0.25766976130938735,0.6600329961832714
1376,1590,Kadapa,Veeraballi,Matli,14.1,79.35,Red,8.55,0.39,0.74,10.37,175,2088,466,13.17,0.79,1.33,13.75,1.45,5.19,Groundnut,0.24539740445176214,0.15308051241975884,0.25766976130938735,0.6600329961832714
1377,1591,Kadapa,Veeraballi,Matli,14.09,79.36,Red,8.51,0.93,0.91,14.97,151,1861,439,38.17,0.66,1.51,7.16,1.24,1.82,Mango,0.23191634708913575,0.11294302978692644,0.24553485463446467,0.8214574570532867
1378,1592,Kadapa,Veeraballi,Matli,14.15,79.38,Red,8.91,1.09,0.37,14.69,61,1347,273,110.05,1.36,1.41,8.41,1.26,3.38,Horsegram,0.2280547536628213,0.1351706064756283,0.35961142806195673,0.5484168649689847
1379,1593,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.41,Red,7.12,0.08,0.35,3.8,140,549,147,3.86,0.72,0.39,6.55,0.99,18.78,Groundnut,0.15543412653408376,0.10197230880381782,0.3737484147636084,0.3723227913191829
1380,1594,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,7.01,0.09,0.36,4.83,124,510,130,4.12,0.75,0.38,6.38,1.02,22.79,Mango,0.21573761837535865,0.13304627420327048,0.4124929317559195,0.5708848733885852
1381,1595,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.4,Red,7.72,0.07,0.29,13.08,103,697,243,2.82,1.16,0.43,4.81,1.24,16.14,Horsegram,0.2498631137858435,0.14432687508603934,0.41920543030094687,0.6472236194843892
1382,1596,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.37,Red,7.7,0.08,0.33,13.75,104,715,250,3.09,1.2,0.49,4.59,1.33,17.76,Horsegram,0.3533878314732679,0.2320883036374359,0.4961420429907104,1.0475832182308213
1383,1597,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.37,Red,7.61,0.07,0.27,13.48,99,693,248,2.53,1.14,0.54,4.54,1.25,15.18,Mango,0.122366155703686,0.061762181059401546,0.3520442375205499,0.3258993398032435
1384,1598,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.14,79.37,Red,8.61,0.12,0.25,4.62,94,1385,214,5.1,0.39,0.8,1.86,0.47,5.24,Groundnut,0.355837360431732,0.25234936411651315,0.38925799408986544,0.9048177530932433
1385,1599,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.16,79.37,Red,5.78,0.04,0.32,5.78,100,455,125,3.28,0.9,0.31,18.77,2.02,30.61,Groundnut,0.1541480478645833,0.09679783967922723,0.4563060887281285,0.4119799943521394
1386,1600,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.16,79.39,Red,5.8,0.04,0.32,5.79,101,487,134,3.11,0.88,0.23,17.64,1.93,29.9,Groundnut,0.27944711550588397,0.20342811558044535,0.3259485415955516,0.6286719394823213
1387,1601,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,Red,6.41,0.05,0.21,2.7,90,436,105,3.29,0.49,0.32,7.96,1.21,18.05,Groundnut,0.15421641307282674,0.11153139584788553,0.33156747084530486,0.340216762815315
1388,1602,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,6.42,0.04,0.19,2.74,96,477,109,2.73,0.46,0.28,7.76,1.11,17.81,Groundnut,0.21573761837535865,0.13304627420327048,0.4124929317559195,0.5708848733885852
1389,1603,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,7.82,0.18,0.48,28.42,144,962,286,8.96,1.91,0.89,4.8,1.25,35.32,Horsegram,0.21573761837535865,0.13304627420327048,0.4124929317559195,0.5708848733885852
1390,1604,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.37,Red,7.82,0.21,0.56,30.7,141,1081,308,10.97,2.08,1.1,5.27,1.31,23.5,Mango,0.16446594338789525,0.09315407502497937,0.32543994940600296,0.40209559208705437
1391,1605,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,Red,7.95,0.28,0.69,53.13,121,1436,370,15.9,2.29,1.3,5.91,1.37,18.62,Groundnut,0.15421641307282674,0.11153139584788553,0.33156747084530486,0.340216762815315
1392,1606,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.37,Red,8.5,0.12,0.32,6.4,110,1621,240,4.03,0.41,0.93,2.08,0.53,7.61,Horsegram,0.122366155703686,0.061762181059401546,0.3520442375205499,0.3258993398032435
1393,1607,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.38,Red,8.4,0.11,0.27,5.77,113,1569,231,3.38,0.43,0.91,2.14,0.8,7.66,Groundnut,0.24290956364462735,0.18415531773151594,0.33397415086755966,0.5171055922105587
1394,1608,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,Red,8.41,0.1,0.3,5.31,115,1578,235,3.79,0.83,0.95,1.92,0.55,9.76,Horsegram,0.15421641307282674,0.11153139584788553,0.33156747084530486,0.340216762815315
1395,1609,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.37,Red,8.46,0.1,0.32,5.03,114,1635,240,3.05,0.45,0.84,1.85,0.53,7.63,Groundnut,0.16446594338789525,0.09315407502497937,0.32543994940600296,0.40209559208705437
1396,1610,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.36,Red,8.54,0.12,0.25,5.4,107,1582,233,3.31,0.42,0.83,1.87,0.47,6.19,Horsegram,0.23192904471539633,0.13604245565872816,0.42528857214836263,0.6234668469500793
1397,1611,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.17,79.38,Red,8.37,0.11,0.29,5.12,113,1564,234,2.83,0.44,0.87,2.17,0.57,9.14,Horsegram,0.24290956364462735,0.18415531773151594,0.33397415086755966,0.5171055922105587
1398,1612,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.39,Red,8.65,0.13,0.31,5.11,109,1587,227,4.18,0.4,0.95,1.65,0.51,7.1,Mango,0.21573761837535865,0.13304627420327048,0.4124929317559195,0.5708848733885852
1399,1613,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.16,79.37,Red,8.55,0.11,0.34,5.16,114,1721,251,4.39,0.4,1.22,1.63,0.47,7.3,Mango,0.1541480478645833,0.09679783967922723,0.4563060887281285,0.4119799943521394
1400,1614,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.14,79.4,red,5.98,0.04,0.26,5.26,100,497,140,3.22,0.88,0.26,15.62,1.87,28.3,Groundnut,0.23839424472605808,0.16558122168698697,0.3155946580818568,0.5683744278366107
1401,1615,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.15,79.4,red,8.53,0.11,0.24,5.4,114,1643,234,3.18,0.41,0.88,1.64,0.52,6.92,Groundnut,0.2498631137858435,0.14432687508603934,0.41920543030094687,0.6472236194843892
1402,1616,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.18,79.38,red,8.45,0.12,0.31,4.58,114,1646,240,4.82,0.4,0.97,1.48,0.49,6.42,Horsegram,0.15421641307282674,0.11153139584788553,0.33156747084530486,0.340216762815315
1403,1617,Kadapa,Veeraballi,Tatiguntapalli (Matli),14.14,79.38,red,8.33,0.11,0.22,4.51,113,1662,252,3.28,0.39,0.99,1.32,0.45,6.99,Horsegram,0.42802070403486253,0.2964190769763932,0.5768622419778905,1.2271112067948153
1404,1618,Kadapa,Veeraballi,Veeraballi,14.11,78.9,Red,8.44,0.24,0.55,12.92,236,3269,695,18.69,0.38,1.21,4.09,1.58,13.24,Groundnut,0.12368365015919124,0.07645926421811895,0.34945778762009655,0.32081638114305244
1405,1619,Kadapa,Veeraballi,Veeraballi,14.1,78.85,Red,6.03,0.07,0.32,23.15,127,824,348,3.54,0.73,0.43,16.45,2.52,22.22,Groundnut,0.060441989975002705,0.034321290428962425,0.26614194903352995,0.16651884076042855
1406,1620,Kadapa,Veeraballi,Veeraballi,14.1,78.89,Red,7.0,0.07,0.37,3.62,135,1677,391,3.58,0.47,0.35,7.16,2.03,22.73,Horsegram,0.11812193797243913,0.060685767224704444,0.28354465838258486,0.30230022669305945
1407,1621,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,8.25,0.5,0.45,12.47,147,2907,804,30.22,0.59,0.91,12.23,2.32,10.74,Horsegram,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1408,1622,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,8.37,0.34,0.57,27.55,280,3034,671,35.69,0.48,1.09,4.16,1.36,15.88,Horsegram,0.09885316354252656,0.057925944219411836,0.29017240797868815,0.2498247891515437
1409,1623,Kadapa,Veeraballi,Veeraballi,14.1,78.89,Red,8.46,0.11,0.3,5.74,109,1577,228,3.88,0.44,0.77,1.61,0.54,7.01,Horsegram,0.11812193797243913,0.060685767224704444,0.28354465838258486,0.30230022669305945
1410,1624,Kadapa,Veeraballi,Veeraballi,14.1,78.9,Red,8.4,0.11,0.29,5.45,113,1561,232,3.4,0.4,0.78,1.81,0.54,7.83,Mango,0.105454370193984,0.0613181348103447,0.3267034343343924,0.28025973224949685
1411,1625,Kadapa,Veeraballi,Veeraballi,14.1,78.9,Red,8.47,0.11,0.31,4.91,114,1628,244,3.84,0.41,0.75,1.81,0.52,6.75,Mango,0.105454370193984,0.0613181348103447,0.3267034343343924,0.28025973224949685
1412,1626,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,8.35,0.1,0.31,4.74,115,1550,233,3.02,0.43,0.83,1.95,0.56,8.73,Groundnut,0.09885316354252656,0.057925944219411836,0.29017240797868815,0.2498247891515437
1413,1627,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,6.4,0.04,0.2,2.5,70,576,150,2.48,0.21,0.2,8.9,1.19,11.35,Mango,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1414,1628,Kadapa,Veeraballi,Veeraballi,14.16,78.87,Red,5.25,0.04,0.17,2.23,54,248,38,3.35,0.17,0.18,18.1,0.53,7.99,Groundnut,0.08652319550102237,0.054743858064192324,0.2708925773344912,0.2028143886622633
1415,1629,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,6.18,0.15,0.27,12.18,103,897,189,10.21,0.47,0.41,3.45,1.45,8.18,Groundnut,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1416,1630,Kadapa,Veeraballi,Veeraballi,14.14,78.86,Red,7.92,0.06,0.18,5.37,63,883,95,1.91,0.24,0.25,2.77,0.78,4.84,Horsegram,0.08561550412053422,0.05176044506391933,0.28084884067180693,0.2100785842653221
1417,1631,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,4.61,0.05,0.15,2.33,50,149,30,3.19,0.5,0.22,19.95,0.42,5.77,Groundnut,0.09885316354252656,0.057925944219411836,0.29017240797868815,0.2498247891515437
1418,1632,Kadapa,Veeraballi,Veeraballi,14.13,78.87,Red,5.66,0.03,0.06,3.15,63,455,121,2.31,0.17,0.16,9.62,0.97,13.65,Groundnut,0.07916033880639796,0.048506402123314384,0.2979639118498722,0.20798273058750572
1419,1633,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,8.15,0.06,0.1,0.91,59,948,77,2.46,0.18,0.3,4.21,1.19,4.76,Mango,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1420,1634,Kadapa,Veeraballi,Veeraballi,14.13,78.87,Red,7.95,0.18,0.29,16.11,118,942,243,20.19,0.53,0.53,4.27,2.32,8.97,Groundnut,0.07916033880639796,0.048506402123314384,0.2979639118498722,0.20798273058750572
1421,1635,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,7.98,0.06,0.26,10.01,82,828,131,1.73,0.41,0.26,2.42,0.62,6.42,Groundnut,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1422,1636,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,6.88,0.06,0.24,2.08,81,690,170,2.52,0.29,0.24,8.27,1.5,8.47,Mango,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1423,1637,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,9.05,0.24,0.22,6.47,195,2264,385,7.2,0.23,0.74,3.99,1.09,4.88,Horsegram,0.09885316354252656,0.057925944219411836,0.29017240797868815,0.2498247891515437
1424,1638,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,9.05,0.26,0.16,3.74,147,1978,350,7.55,0.26,0.58,3.36,0.8,5.0,Horsegram,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1425,1639,Kadapa,Veeraballi,Veeraballi,14.13,78.86,Red,7.98,0.28,0.65,15.42,183,1881,290,15.51,1.84,0.94,9.83,1.82,13.17,Mango,0.09885316354252656,0.057925944219411836,0.29017240797868815,0.2498247891515437
1426,1640,Kadapa,Veeraballi,Veeraballi,14.17,78.87,Red,9.17,0.55,0.47,8.23,143,2022,491,30.39,1.13,1.44,12.23,1.51,5.0,Groundnut,0.06839282954999495,0.045539334440911745,0.2666079532737774,0.17129659299309963
1427,1641,Kadapa,Veeraballi,Veeraballi,14.16,78.87,Red,7.35,0.19,0.27,3.11,100,866,181,5.32,0.59,0.33,7.58,1.16,18.39,Groundnut,0.08652319550102237,0.054743858064192324,0.2708925773344912,0.2028143886622633
1428,1642,Kadapa,Veeraballi,Veeraballi,14.14,78.86,Red,8.13,0.16,0.78,22.9,225,1960,301,8.47,2.11,1.52,8.53,1.7,9.45,Groundnut,0.08561550412053422,0.05176044506391933,0.28084884067180693,0.2100785842653221
1429,1643,Kadapa,Veeraballi,Veeraballi,14.12,78.86,Red,5.98,0.08,0.32,2.5,102,483,144,4.97,0.55,0.29,9.11,1.21,21.04,Groundnut,0.08543974863932338,0.046748992296247564,0.26695053488934356,0.21331465047323728
1430,1644,Kadapa,Veeraballi,Veeraballi,14.13,78.87,Red,8.71,0.84,0.78,10.34,137,2017,469,61.52,1.55,2.03,17.42,1.97,8.07,Horsegram,0.07916033880639796,0.048506402123314384,0.2979639118498722,0.20798273058750572
1431,1645,Kadapa,Veeraballi,Veeraballi,14.11,78.89,Red,7.65,0.08,0.27,3.17,127,863,243,2.59,0.21,0.54,3.07,0.55,6.88,Horsegram,0.1381490712385721,0.08832684546469359,0.36744860144607217,0.36024606414076144
1432,1646,Kadapa,Veeraballi,Veeraballi,14.11,78.9,Red,9.41,0.04,0.02,1.09,159,2129,573,9.43,0.11,0.48,2.23,0.55,1.6,Horsegram,0.12368365015919124,0.07645926421811895,0.34945778762009655,0.32081638114305244
1433,1647,Kadapa,Veeraballi,Veeraballi,14.11,78.9,Red,8.43,0.13,0.28,7.83,223,2131,327,3.49,0.32,0.83,5.98,1.47,8.03,Mango,0.12368365015919124,0.07645926421811895,0.34945778762009655,0.32081638114305244
1434,1648,Krishna,G Konduru,C.H.Madhavaram,16.71,80.55,Black,8.04,0.29,0.49,12.14,98,4662,490,36.95,0.34,0.63,6.23,1.77,15.2,Cotton,0.02003025316370414,0.015637303334270578,0.15492592494043259,0.06206092058384227
1435,1649,Krishna,G Konduru,C.H.Madhavaram,16.7,80.55,Black,7.98,0.56,0.40,25.06,222,3669,558,38.58,0.98,0.55,3.7,1.06,11.12,Chilli,0.022200999902460578,0.01779731798022037,0.1553669253260639,0.06926373218068704
1436,1650,Krishna,G Konduru,C.H.Madhavaram,16.71,80.55,Black,8.08,0.42,0.43,10.05,160,5107,1453,21.19,0.51,1.19,10.85,2.37,22.73,Vegetables,0.02003025316370414,0.015637303334270578,0.15492592494043259,0.06206092058384227
1437,1651,Krishna,G Konduru,C.H.Madhavaram,16.71,80.55,Black,8.11,0.46,0.44,12.75,231,4812,1605,45.24,0.55,1.46,9.48,2.04,26.57,Vegetables,0.02003025316370414,0.015637303334270578,0.15492592494043259,0.06206092058384227
1438,1652,Krishna,G Konduru,Chevutur,16.71,80.61,Black,8.54,0.21,0.25,3.51,179,5183,1229,7.75,0.35,1.10,4.19,1.09,7.12,Cotton,0.019860686148367585,0.015283187764228547,0.14173731173692183,0.06453545493204893
1439,1653,Krishna,G Konduru,Chevutur,16.69,80.6,Black,8.48,0.39,0.31,4.55,146,4507,779,17.28,0.9,1.19,4.85,1.26,10.6,Cotton,0.031237138350585177,0.022247780504207844,0.18929218476667034,0.09118921558149284
1440,1654,Krishna,G Konduru,Chevutur,16.7,80.61,Black,8.07,0.25,0.30,6.22,199,5593,1199,9.81,0.33,1.02,3.71,1.06,8.45,Cotton,0.023184300460752857,0.017292294904523442,0.15764308897831714,0.07190438073250194
1441,1655,Krishna,G Konduru,Chevutur,16.7,80.61,Black,7.93,0.57,0.54,25.75,198,4309,1227,32.72,0.81,1.57,30.56,3.28,7.71,Cotton,0.023184300460752857,0.017292294904523442,0.15764308897831714,0.07190438073250194
1442,1656,Krishna,G Konduru,Chevutur,16.7,80.61,Black,7.6,0.16,0.43,18.01,164,2732,603,8.63,0.54,0.76,5.26,2.34,15.22,Cotton,0.023184300460752857,0.017292294904523442,0.15764308897831714,0.07190438073250194
1443,1657,Krishna,G Konduru,Chevutur,16.71,80.6,Black,8.76,0.38,0.29,4.7,146,3519,949,22.93,0.33,1.68,6.34,1.66,9.91,Cotton,0.02085463658292178,0.01720663640103891,0.19166944938302147,0.06900343997883462
1444,1658,Krishna,G Konduru,Chevutur,16.71,80.6,Black,8.41,0.7,0.41,10.66,276,3958,966,49.54,0.49,2.11,7.11,1.77,21.2,Cotton,0.02085463658292178,0.01720663640103891,0.19166944938302147,0.06900343997883462
1445,1659,Krishna,G Konduru,Chevutur,16.7,80.6,Black,7.85,0.2,0.46,20.2,151,2907,856,15.15,0.75,0.85,4.03,3.53,13.43,Cotton,0.020097486639160392,0.015283261393907677,0.15245494955783473,0.06341759185203477
1446,1660,Krishna,G Konduru,Chevutur,16.72,80.6,Black,7.8,0.24,0.37,9.99,104,4560,503,15.45,0.26,0.64,4.73,1.55,9.04,Cotton,0.016002030284598484,0.012671725389749616,0.13129338937784482,0.05676955333762135
